Temperature,Humidity,NO2,SO2,PM2.5,source_file,full_date,month,year,day_of_week,season,is_weekend
29.32,33.23,18.61,18.54,32.12,AQR-Jun2019.csv,2019-06-01,6,2019,Saturday,Summer,True
35.04,30.76,20.42,7.77,30.6,AQR-Jun2019.csv,2019-06-02,6,2019,Sunday,Summer,True
25.95,36.43,11.54,11.06,30.18,AQR-Jun2019.csv,2019-06-03,6,2019,Monday,Summer,False
30.15,38.38,11.71,11.4,30.91,AQR-Jun2019.csv,2019-06-04,6,2019,Tuesday,Summer,False
25.87,36.55,11.97,11.57,30.74,AQR-Jun2019.csv,2019-06-05,6,2019,Wednesday,Summer,False
21.72,35.43,11.44,11.84,29.41,AQR-Jun2019.csv,2019-06-06,6,2019,Thursday,Summer,False
22.48,36.1,11.22,11.66,29.24,AQR-Jun2019.csv,2019-06-07,6,2019,Friday,Summer,False
24.33,36.91,11.66,11.47,28.35,AQR-Jun2019.csv,2019-06-08,6,2019,Saturday,Summer,True
24.62,36.9,11.21,11.06,29.9,AQR-Jun2019.csv,2019-06-09,6,2019,Sunday,Summer,True
24.6,38.17,11.14,11.33,32.76,AQR-Jun2019.csv,2019-06-10,6,2019,Monday,Summer,False
21.8,38.86,11.47,11.32,28.47,AQR-Jun2019.csv,2019-06-11,6,2019,Tuesday,Summer,False
20.53,39.55,10.67,10.9,26.67,AQR-Jun2019.csv,2019-06-12,6,2019,Wednesday,Summer,False
23.14,36.63,12.32,11.62,30.7,AQR-Jun2019.csv,2019-06-13,6,2019,Thursday,Summer,False
23.32,36.47,11.99,11.18,29.43,AQR-Jun2019.csv,2019-06-14,6,2019,Friday,Summer,False
23.78,40.92,10.28,10.1,28.23,AQR-Jun2019.csv,2019-06-15,6,2019,Saturday,Summer,True
22.89,41.81,10.47,10.29,27.35,AQR-Jun2019.csv,2019-06-16,6,2019,Sunday,Summer,True
23.25,39.41,10.76,10.89,29.75,AQR-Jun2019.csv,2019-06-17,6,2019,Monday,Summer,False
23.04,40.07,10.78,10.7,28.67,AQR-Jun2019.csv,2019-06-18,6,2019,Tuesday,Summer,False
32.93,35.32,16.98,7.1,29.52,AQR-Jun2019.csv,2019-06-19,6,2019,Wednesday,Summer,False
27.0,37.4,11.44,10.43,17.0,AQR-Jun2019.csv,2019-06-20,6,2019,Thursday,Summer,False
27.4,35.43,12.18,10.88,19.57,AQR-Jun2019.csv,2019-06-21,6,2019,Friday,Summer,False
27.27,36.65,11.91,10.49,20.73,AQR-Jun2019.csv,2019-06-22,6,2019,Saturday,Summer,True
26.73,37.89,11.44,10.3,24.2,AQR-Jun2019.csv,2019-06-23,6,2019,Sunday,Summer,True
26.07,37.04,14.52,11.5,30.39,AQR-Jun2019.csv,2019-06-24,6,2019,Monday,Summer,False
32.2,31.71,14.23,11.6,27.31,AQR-Jun2019.csv,2019-06-25,6,2019,Tuesday,Summer,False
35.47,24.58,14.26,12.26,28.83,AQR-Jun2019.csv,2019-06-26,6,2019,Wednesday,Summer,False
35.62,18.7,13.91,11.19,34.22,AQR-Jun2019.csv,2019-06-27,6,2019,Thursday,Summer,False
36.0,18.45,13.87,11.17,32.84,AQR-Jun2019.csv,2019-06-28,6,2019,Friday,Summer,False
37.64,19.87,11.62,10.0,43.29,AQR-Jun2019.csv,2019-06-29,6,2019,Saturday,Summer,True
35.9,22.37,11.91,9.39,29.16,AQR-Jun2019.csv,2019-06-30,6,2019,Sunday,Summer,True
36.37,20.34,15.03,10.6,33.67,AQR-July2019.csv,2019-07-01,7,2019,Monday,Summer,False
38.5,18.5,15.43,11.66,41.24,AQR-July2019.csv,2019-07-02,7,2019,Tuesday,Summer,False
36.53,18.11,16.06,11.82,41.36,AQR-July2019.csv,2019-07-03,7,2019,Wednesday,Summer,False
36.77,18.81,16.17,11.1,42.24,AQR-July2019.csv,2019-07-04,7,2019,Thursday,Summer,False
34.0,24.58,15.05,9.79,34.25,AQR-July2019.csv,2019-07-05,7,2019,Friday,Summer,False
29.5,28.58,12.39,8.81,31.6,AQR-July2019.csv,2019-07-06,7,2019,Saturday,Summer,True
33.5,30.95,12.44,8.93,32.31,AQR-July2019.csv,2019-07-07,7,2019,Sunday,Summer,True
34.67,34.64,14.1,10.13,31.94,AQR-July2019.csv,2019-07-08,7,2019,Monday,Summer,False
34.67,34.64,14.1,10.13,31.94,AQR-July2019.csv,2019-07-09,7,2019,Tuesday,Summer,False
29.0,38.22,14.04,9.47,30.98,AQR-July2019.csv,2019-07-10,7,2019,Wednesday,Summer,False
28.33,39.34,13.12,9.08,31.07,AQR-July2019.csv,2019-07-11,7,2019,Thursday,Summer,False
30.6,38.31,10.93,7.12,39.55,AQR-July2019.csv,2019-07-12,7,2019,Friday,Summer,False
28.7,41.73,10.07,6.17,27.6,AQR-July2019.csv,2019-07-13,7,2019,Saturday,Summer,True
28.6,43.17,10.12,6.21,28.43,AQR-July2019.csv,2019-07-14,7,2019,Sunday,Summer,True
29.44,61.83,7.7,5.66,31.59,AQR-July2019.csv,2019-07-15,7,2019,Monday,Summer,False
27.53,59.13,11.14,4.29,26.0,AQR-July2019.csv,2019-07-16,7,2019,Tuesday,Summer,False
27.07,64.13,10.28,5.08,34.86,AQR-July2019.csv,2019-07-17,7,2019,Wednesday,Summer,False
27.87,62.46,12.91,5.0,36.5,AQR-July2019.csv,2019-07-18,7,2019,Thursday,Summer,False
30.7,54.2,13.91,5.38,36.67,AQR-July2019.csv,2019-07-19,7,2019,Friday,Summer,False
30.93,52.54,11.74,4.61,26.26,AQR-July2019.csv,2019-07-20,7,2019,Saturday,Summer,True
27.9,58.79,11.43,4.43,34.3,AQR-July2019.csv,2019-07-21,7,2019,Sunday,Summer,True
29.57,81.5,9.09,5.91,37.85,AQR-July2019.csv,2019-07-22,7,2019,Monday,Summer,False
30.8,46.82,13.59,4.7,41.39,AQR-July2019.csv,2019-07-23,7,2019,Tuesday,Summer,False
34.83,59.82,10.0,4.15,44.2,AQR-July2019.csv,2019-07-24,7,2019,Wednesday,Summer,False
25.03,62.06,16.05,4.77,24.24,AQR-July2019.csv,2019-07-25,7,2019,Thursday,Summer,False
27.73,55.83,16.19,4.73,23.82,AQR-July2019.csv,2019-07-26,7,2019,Friday,Summer,False
26.73,57.97,14.78,4.67,23.82,AQR-July2019.csv,2019-07-27,7,2019,Saturday,Summer,True
27.37,59.82,16.19,4.88,24.56,AQR-July2019.csv,2019-07-28,7,2019,Sunday,Summer,True
31.03,48.49,12.23,4.89,25.49,AQR-July2019.csv,2019-07-29,7,2019,Monday,Summer,False
31.4,45.78,11.14,5.07,28.26,AQR-July2019.csv,2019-07-30,7,2019,Tuesday,Summer,False
26.93,48.49,9.57,5.8,18.75,AQR-July2019.csv,2019-07-31,7,2019,Wednesday,Summer,False
25.6,59.72,11.43,5.72,18.68,AQR-Aug2019.csv,2019-08-01,8,2019,Thursday,Summer,False
29.0,43.44,12.34,5.95,27.35,AQR-Aug2019.csv,2019-08-02,8,2019,Friday,Summer,False
28.43,47.45,10.95,5.56,24.01,AQR-Aug2019.csv,2019-08-03,8,2019,Saturday,Summer,True
31.47,44.23,14.66,4.85,28.44,AQR-Aug2019.csv,2019-08-04,8,2019,Sunday,Summer,True
31.17,49.04,8.27,5.13,27.78,AQR-Aug2019.csv,2019-08-05,8,2019,Monday,Summer,False
31.6,51.94,10.77,5.02,26.82,AQR-Aug2019.csv,2019-08-06,8,2019,Tuesday,Summer,False
27.77,54.47,13.02,5.95,26.77,AQR-Aug2019.csv,2019-08-07,8,2019,Wednesday,Summer,False
31.53,47.62,10.11,5.26,29.1,AQR-Aug2019.csv,2019-08-08,8,2019,Thursday,Summer,False
28.87,69.23,10.8,5.62,22.1,AQR-Aug2019.csv,2019-08-09,8,2019,Friday,Summer,False
25.29,65.47,11.85,5.64,20.64,AQR-Aug2019.csv,2019-08-10,8,2019,Saturday,Summer,True
26.6,60.55,12.25,5.85,24.82,AQR-Aug2019.csv,2019-08-11,8,2019,Sunday,Summer,True
27.73,57.5,11.97,5.79,23.89,AQR-Aug2019.csv,2019-08-12,8,2019,Monday,Summer,False
29.48,57.76,10.77,5.58,22.6,AQR-Aug2019.csv,2019-08-13,8,2019,Tuesday,Summer,False
28.63,64.6,11.15,5.75,24.55,AQR-Aug2019.csv,2019-08-14,8,2019,Wednesday,Summer,False
29.43,69.22,11.51,5.95,26.99,AQR-Aug2019.csv,2019-08-15,8,2019,Thursday,Summer,False
28.47,62.47,9.22,6.08,26.77,AQR-Aug2019.csv,2019-08-16,8,2019,Friday,Summer,False
28.83,70.17,11.09,6.37,26.77,AQR-Aug2019.csv,2019-08-17,8,2019,Saturday,Summer,True
28.82,69.95,10.73,6.46,26.04,AQR-Aug2019.csv,2019-08-18,8,2019,Sunday,Summer,True
29.17,63.89,13.48,6.71,24.56,AQR-Aug2019.csv,2019-08-19,8,2019,Monday,Summer,False
30.4,69.31,16.3,6.99,25.94,AQR-Aug2019.csv,2019-08-20,8,2019,Tuesday,Summer,False
29.83,65.5,17.95,6.58,27.17,AQR-Aug2019.csv,2019-08-21,8,2019,Wednesday,Summer,False
30.83,62.33,12.51,6.17,33.21,AQR-Aug2019.csv,2019-08-22,8,2019,Thursday,Summer,False
29.53,69.42,15.5,6.67,33.29,AQR-Aug2019.csv,2019-08-23,8,2019,Friday,Summer,False
31.17,57.33,14.53,6.15,33.17,AQR-Aug2019.csv,2019-08-24,8,2019,Saturday,Summer,True
30.43,60.26,10.32,6.33,35.45,AQR-Aug2019.csv,2019-08-25,8,2019,Sunday,Summer,True
26.53,70.98,15.19,7.6,31.91,AQR-Aug2019.csv,2019-08-26,8,2019,Monday,Summer,False
29.83,65.5,17.95,6.58,27.17,AQR-Aug2019.csv,2019-08-27,8,2019,Tuesday,Summer,False
30.83,64.58,13.18,6.54,37.17,AQR-Aug2019.csv,2019-08-28,8,2019,Wednesday,Summer,False
30.6,66.55,14.71,6.51,37.35,AQR-Aug2019.csv,2019-08-29,8,2019,Thursday,Summer,False
30.43,60.26,10.32,6.33,35.45,AQR-Aug2019.csv,2019-08-30,8,2019,Friday,Summer,False
29.87,66.28,19.0,6.74,33.47,AQR-Aug2019.csv,2019-08-31,8,2019,Saturday,Summer,True
30.33,68.79,10.95,6.84,27.57,AQR-Sept2019.csv,2019-09-01,9,2019,Sunday,Summer,True
30.47,66.16,12.51,6.96,25.32,AQR-Sept2019.csv,2019-09-02,9,2019,Monday,Summer,False
30.5,67.02,15.13,6.95,33.82,AQR-Sept2019.csv,2019-09-03,9,2019,Tuesday,Summer,False
31.23,64.27,12.29,7.95,34.88,AQR-Sept2019.csv,2019-09-04,9,2019,Wednesday,Summer,False
29.67,72.43,11.66,7.8,32.93,AQR-Sept2019.csv,2019-09-05,9,2019,Thursday,Summer,False
30.13,78.47,12.79,7.68,32.72,AQR-Sept2019.csv,2019-09-06,9,2019,Friday,Summer,False
30.0,72.46,10.82,7.72,23.29,AQR-Sept2019.csv,2019-09-07,9,2019,Saturday,Summer,True
29.4,73.76,13.16,7.86,29.26,AQR-Sept2019.csv,2019-09-08,9,2019,Sunday,Summer,True
31.3,68.15,10.23,6.74,36.71,AQR-Sept2019.csv,2019-09-09,9,2019,Monday,Summer,False
31.53,66.79,10.64,6.74,37.36,AQR-Sept2019.csv,2019-09-10,9,2019,Tuesday,Summer,False
31.27,68.47,11.95,6.8,41.63,AQR-Sept2019.csv,2019-09-11,9,2019,Wednesday,Summer,False
31.8,63.8,13.82,6.68,44.38,AQR-Sept2019.csv,2019-09-12,9,2019,Thursday,Summer,False
28.77,77.62,11.49,5.75,35.04,AQR-Sept2019.csv,2019-09-13,9,2019,Friday,Summer,False
30.03,72.32,11.38,5.52,30.12,AQR-Sept2019.csv,2019-09-14,9,2019,Saturday,Summer,True
29.5,73.45,10.61,5.85,29.91,AQR-Sept2019.csv,2019-09-15,9,2019,Sunday,Summer,True
28.57,77.32,11.93,5.79,30.16,AQR-Sept2019.csv,2019-09-16,9,2019,Monday,Summer,False
29.4,76.72,15.65,9.65,44.49,AQR-Sept2019.csv,2019-09-17,9,2019,Tuesday,Summer,False
28.93,80.14,13.67,8.6,51.04,AQR-Sept2019.csv,2019-09-18,9,2019,Wednesday,Summer,False
27.23,83.96,12.79,7.91,36.21,AQR-Sept2019.csv,2019-09-19,9,2019,Thursday,Summer,False
27.67,78.26,14.29,8.44,33.28,AQR-Sept2019.csv,2019-09-20,9,2019,Friday,Summer,False
28.7,74.47,17.3,9.85,41.81,AQR-Sept2019.csv,2019-09-21,9,2019,Saturday,Summer,True
29.43,71.81,13.85,11.09,42.24,AQR-Sept2019.csv,2019-09-22,9,2019,Sunday,Summer,True
28.4,76.0,12.6,9.85,43.34,AQR-Sept2019.csv,2019-09-23,9,2019,Monday,Summer,False
28.43,74.26,12.32,9.84,53.16,AQR-Sept2019.csv,2019-09-24,9,2019,Tuesday,Summer,False
27.17,80.28,14.59,10.28,60.7,AQR-Sept2019.csv,2019-09-25,9,2019,Wednesday,Summer,False
28.8,78.07,11.6,9.48,51.52,AQR-Sept2019.csv,2019-09-26,9,2019,Thursday,Summer,False
27.67,83.69,14.21,9.85,29.31,AQR-Sept2019.csv,2019-09-27,9,2019,Friday,Summer,False
26.43,84.56,11.23,8.82,23.85,AQR-Sept2019.csv,2019-09-28,9,2019,Saturday,Summer,True
26.53,82.08,9.78,8.38,27.6,AQR-Sept2019.csv,2019-09-29,9,2019,Sunday,Summer,True
27.0,78.69,12.11,9.12,28.35,AQR-Sept2019.csv,2019-09-30,9,2019,Monday,Summer,False
25.6,83.38,15.25,9.89,32.95,AQR-Oct2019.csv,2019-10-01,10,2019,Tuesday,Summer,False
26.07,80.52,16.43,11.82,39.35,AQR-Oct2019.csv,2019-10-02,10,2019,Wednesday,Summer,False
23.73,85.4,19.68,13.85,40.55,AQR-Oct2019.csv,2019-10-03,10,2019,Thursday,Summer,False
26.07,80.68,11.58,9.45,27.27,AQR-Oct2019.csv,2019-10-04,10,2019,Friday,Summer,False
26.47,83.11,15.11,10.93,34.79,AQR-Oct2019.csv,2019-10-05,10,2019,Saturday,Summer,True
23.37,85.79,22.96,17.0,47.15,AQR-Oct2019.csv,2019-10-06,10,2019,Sunday,Summer,True
24.57,82.11,17.78,14.99,31.08,AQR-Oct2019.csv,2019-10-07,10,2019,Monday,Summer,False
26.4,79.13,16.55,13.94,38.7,AQR-Oct2019.csv,2019-10-08,10,2019,Tuesday,Summer,False
25.03,85.36,22.89,9.9,33.55,AQR-Oct2019.csv,2019-10-09,10,2019,Wednesday,Summer,False
26.6,81.38,19.44,10.56,41.75,AQR-Oct2019.csv,2019-10-10,10,2019,Thursday,Summer,False
27.0,79.01,21.55,10.74,47.03,AQR-Oct2019.csv,2019-10-11,10,2019,Friday,Summer,False
26.97,79.76,21.63,10.73,58.63,AQR-Oct2019.csv,2019-10-12,10,2019,Saturday,Summer,True
27.13,78.78,19.23,10.8,58.51,AQR-Oct2019.csv,2019-10-13,10,2019,Sunday,Summer,True
27.23,76.34,20.13,11.67,55.78,AQR-Oct2019.csv,2019-10-14,10,2019,Monday,Summer,False
27.47,76.32,19.56,11.09,54.67,AQR-Oct2019.csv,2019-10-15,10,2019,Tuesday,Summer,False
27.13,78.78,19.14,11.19,89.96,AQR-Oct2019.csv,2019-10-16,10,2019,Wednesday,Summer,False
26.27,85.24,14.6,11.2,53.43,AQR-Oct2019.csv,2019-10-17,10,2019,Thursday,Summer,False
24.63,86.38,16.53,12.39,34.59,AQR-Oct2019.csv,2019-10-18,10,2019,Friday,Summer,False
24.77,84.24,20.1,12.98,45.87,AQR-Oct2019.csv,2019-10-19,10,2019,Saturday,Summer,True
24.87,80.71,16.52,13.62,52.94,AQR-Oct2019.csv,2019-10-20,10,2019,Sunday,Summer,True
24.87,80.71,16.52,13.62,52.94,AQR-Oct2019.csv,2019-10-21,10,2019,Monday,Summer,False
25.17,82.74,20.88,13.4,46.37,AQR-Oct2019.csv,2019-10-22,10,2019,Tuesday,Summer,False
25.57,80.26,19.66,13.2,49.94,AQR-Oct2019.csv,2019-10-23,10,2019,Wednesday,Summer,False
26.27,77.94,21.18,13.0,56.43,AQR-Oct2019.csv,2019-10-24,10,2019,Thursday,Summer,False
26.53,75.24,18.41,12.91,56.81,AQR-Oct2019.csv,2019-10-25,10,2019,Friday,Summer,False
26.43,76.06,23.31,11.93,52.23,AQR-Oct2019.csv,2019-10-26,10,2019,Saturday,Summer,True
26.2,77.19,18.21,11.3,53.52,AQR-Oct2019.csv,2019-10-27,10,2019,Sunday,Summer,True
26.23,75.26,24.12,12.65,60.82,AQR-Oct2019.csv,2019-10-28,10,2019,Monday,Summer,False
24.67,73.49,35.1,14.32,86.01,AQR-Oct2019.csv,2019-10-29,10,2019,Tuesday,Summer,False
24.83,72.1,25.82,13.77,84.6,AQR-Oct2019.csv,2019-10-30,10,2019,Wednesday,Summer,False
25.7,60.67,20.9,13.82,61.34,AQR-Oct2019.csv,2019-10-31,10,2019,Thursday,Summer,False
22.45,65.67,22.56,13.78,38.65,AQR-Nov2019.csv,2019-11-01,11,2019,Friday,Winter,False
21.52,67.23,18.57,15.67,40.76,AQR-Nov2019.csv,2019-11-02,11,2019,Saturday,Winter,True
20.76,68.01,17.98,14.76,37.85,AQR-Nov2019.csv,2019-11-03,11,2019,Sunday,Winter,True
22.33,68.57,20.99,12.21,36.09,AQR-Nov2019.csv,2019-11-04,11,2019,Monday,Winter,False
19.6,73.39,24.84,17.63,43.87,AQR-Nov2019.csv,2019-11-05,11,2019,Tuesday,Winter,False
17.86,76.64,27.01,18.97,32.95,AQR-Nov2019.csv,2019-11-06,11,2019,Wednesday,Winter,False
15.67,79.33,20.92,14.99,38.68,AQR-Nov2019.csv,2019-11-07,11,2019,Thursday,Winter,False
19.03,73.0,16.58,17.61,34.53,AQR-Nov2019.csv,2019-11-08,11,2019,Friday,Winter,False
21.03,67.33,20.26,20.06,44.83,AQR-Nov2019.csv,2019-11-09,11,2019,Saturday,Winter,True
21.17,65.33,21.06,17.53,46.66,AQR-Nov2019.csv,2019-11-10,11,2019,Sunday,Winter,True
19.57,64.33,21.39,17.97,44.11,AQR-Nov2019.csv,2019-11-11,11,2019,Monday,Winter,False
16.63,69.0,31.49,22.54,90.05,AQR-Nov2019.csv,2019-11-12,11,2019,Tuesday,Winter,False
16.57,70.0,31.25,24.44,51.72,AQR-Nov2019.csv,2019-11-13,11,2019,Wednesday,Winter,False
17.02,69.0,30.97,23.75,43.78,AQR-Nov2019.csv,2019-11-14,11,2019,Thursday,Winter,False
17.83,66.0,21.67,18.42,36.4,AQR-Nov2019.csv,2019-11-15,11,2019,Friday,Winter,False
16.53,61.0,16.54,21.13,37.99,AQR-Nov2019.csv,2019-11-16,11,2019,Saturday,Winter,True
19.57,64.0,9.71,19.02,37.62,AQR-Nov2019.csv,2019-11-17,11,2019,Sunday,Winter,True
19.8,61.33,16.17,18.44,40.57,AQR-Nov2019.csv,2019-11-18,11,2019,Monday,Winter,False
18.07,64.0,25.56,22.94,77.66,AQR-Nov2019.csv,2019-11-19,11,2019,Tuesday,Winter,False
16.2,67.0,33.83,24.73,95.69,AQR-Nov2019.csv,2019-11-20,11,2019,Wednesday,Winter,False
14.33,72.0,30.98,28.03,48.0,AQR-Nov2019.csv,2019-11-21,11,2019,Thursday,Winter,False
15.21,70.32,20.76,18.43,50.75,AQR-Nov2019.csv,2019-11-22,11,2019,Friday,Winter,False
16.1,68.31,30.54,21.56,53.67,AQR-Nov2019.csv,2019-11-23,11,2019,Saturday,Winter,True
17.2,66.33,21.8,22.29,42.92,AQR-Nov2019.csv,2019-11-24,11,2019,Sunday,Winter,True
17.57,63.0,23.57,21.42,59.76,AQR-Nov2019.csv,2019-11-25,11,2019,Monday,Winter,False
16.6,70.0,19.09,22.76,68.56,AQR-Nov2019.csv,2019-11-26,11,2019,Tuesday,Winter,False
14.47,73.0,21.65,25.15,65.15,AQR-Nov2019.csv,2019-11-27,11,2019,Wednesday,Winter,False
14.2,75.67,23.33,25.19,46.12,AQR-Nov2019.csv,2019-11-28,11,2019,Thursday,Winter,False
14.76,70.67,20.45,20.45,50.62,AQR-Nov2019.csv,2019-11-29,11,2019,Friday,Winter,False
15.21,69.8,21.67,22.89,53.54,AQR-Nov2019.csv,2019-11-30,11,2019,Saturday,Winter,True
16.21,65.23,31.25,25.48,62.54,AQR-Dec2019.csv,2019-12-01,12,2019,Sunday,Winter,True
16.77,68.33,33.77,27.13,65.67,AQR-Dec2019.csv,2019-12-02,12,2019,Monday,Winter,False
16.33,71.67,41.17,31.1,53.79,AQR-Dec2019.csv,2019-12-03,12,2019,Tuesday,Winter,False
16.9,68.33,48.02,30.28,64.47,AQR-Dec2019.csv,2019-12-04,12,2019,Wednesday,Winter,False
15.93,70.33,45.92,29.65,65.28,AQR-Dec2019.csv,2019-12-05,12,2019,Thursday,Winter,False
15.62,71.25,48.25,30.27,66.79,AQR-Dec2019.csv,2019-12-06,12,2019,Friday,Winter,False
16.25,60.27,44.56,27.84,68.21,AQR-Dec2019.csv,2019-12-07,12,2019,Saturday,Winter,True
16.67,68.0,33.16,24.12,65.01,AQR-Dec2019.csv,2019-12-08,12,2019,Sunday,Winter,True
14.63,73.67,60.64,36.3,121.97,AQR-Dec2019.csv,2019-12-09,12,2019,Monday,Winter,False
14.93,71.67,52.19,31.96,72.66,AQR-Dec2019.csv,2019-12-10,12,2019,Tuesday,Winter,False
12.25,75.45,50.12,35.42,68.42,AQR-Dec2019.csv,2019-12-11,12,2019,Wednesday,Winter,False
10.5,77.33,44.09,40.54,50.93,AQR-Dec2019.csv,2019-12-12,12,2019,Thursday,Winter,False
11.42,75.25,42.25,38.54,52.13,AQR-Dec2019.csv,2019-12-13,12,2019,Friday,Winter,False
11.98,77.78,45.21,45.21,49.56,AQR-Dec2019.csv,2019-12-14,12,2019,Saturday,Winter,True
12.87,74.67,19.52,39.44,44.97,AQR-Dec2019.csv,2019-12-15,12,2019,Sunday,Winter,True
14.93,72.0,29.7,36.93,53.81,AQR-Dec2019.csv,2019-12-16,12,2019,Monday,Winter,False
14.97,73.67,35.24,39.81,54.0,AQR-Dec2019.csv,2019-12-17,12,2019,Tuesday,Winter,False
16.21,68.0,60.64,24.12,72.66,AQR-Dec2019.csv,2019-12-18,12,2019,Wednesday,Winter,False
16.77,73.67,52.19,36.3,68.42,AQR-Dec2019.csv,2019-12-19,12,2019,Thursday,Winter,False
12.25,71.67,41.17,31.96,50.93,AQR-Dec2019.csv,2019-12-20,12,2019,Friday,Winter,False
10.5,68.33,48.02,35.42,52.13,AQR-Dec2019.csv,2019-12-21,12,2019,Saturday,Winter,True
14.97,72.67,30.83,40.54,49.56,AQR-Dec2019.csv,2019-12-22,12,2019,Sunday,Winter,True
10.5,77.33,60.64,36.3,68.42,AQR-Dec2019.csv,2019-12-23,12,2019,Monday,Winter,False
11.42,75.25,52.19,31.96,50.93,AQR-Dec2019.csv,2019-12-24,12,2019,Tuesday,Winter,False
11.6,77.67,44.21,51.77,71.35,AQR-Dec2019.csv,2019-12-25,12,2019,Wednesday,Winter,False
10.6,75.52,45.21,48.21,65.54,AQR-Dec2019.csv,2019-12-26,12,2019,Thursday,Winter,False
10.52,78.25,50.21,44.62,62.12,AQR-Dec2019.csv,2019-12-27,12,2019,Friday,Winter,False
9.98,77.12,54.12,40.12,60.18,AQR-Dec2019.csv,2019-12-28,12,2019,Saturday,Winter,True
9.33,81.0,28.0,67.73,66.48,AQR-Dec2019.csv,2019-12-29,12,2019,Sunday,Winter,True
10.23,77.33,26.89,53.17,64.53,AQR-Dec2019.csv,2019-12-30,12,2019,Monday,Winter,False
10.32,77.25,35.45,50.85,60.45,AQR-Dec2019.csv,2019-12-31,12,2019,Tuesday,Winter,False
7.6,68.52,33.63,42.93,38.17,AQRJanuary2020.csv,2020-01-01,1,2020,Wednesday,Winter,False
7.52,72.25,35.64,45.34,49.6,AQRJanuary2020.csv,2020-01-02,1,2020,Thursday,Winter,False
6.5,74.12,34.42,44.4,44.93,AQRJanuary2020.csv,2020-01-03,1,2020,Friday,Winter,False
7.01,65.1,31.2,37.6,51.35,AQRJanuary2020.csv,2020-01-04,1,2020,Saturday,Winter,True
6.58,68.4,30.5,48.6,65.4,AQRJanuary2020.csv,2020-01-05,1,2020,Sunday,Winter,True
6.2,70.3,24.21,31.4,32.12,AQRJanuary2020.csv,2020-01-06,1,2020,Monday,Winter,False
6.88,74.2,29.6,32.6,44.3,AQRJanuary2020.csv,2020-01-07,1,2020,Tuesday,Winter,False
6.53,79.0,33.63,78.88,50.36,AQRJanuary2020.csv,2020-01-08,1,2020,Wednesday,Winter,False
6.54,70.0,34.8,66.03,40.72,AQRJanuary2020.csv,2020-01-09,1,2020,Thursday,Winter,False
6.37,68.2,33.27,70.09,38.9,AQRJanuary2020.csv,2020-01-10,1,2020,Friday,Winter,False
6.3,51.3,34.63,60.3,45.7,AQRJanuary2020.csv,2020-01-11,1,2020,Saturday,Winter,True
5.61,47.2,30.4,44.1,27.3,AQRJanuary2020.csv,2020-01-12,1,2020,Sunday,Winter,True
5.44,50.36,30.2,35.21,22.6,AQRJanuary2020.csv,2020-01-13,1,2020,Monday,Winter,False
5.42,54.8,32.71,33.8,30.4,AQRJanuary2020.csv,2020-01-14,1,2020,Tuesday,Winter,False
5.66,57.3,35.4,41.6,33.75,AQRJanuary2020.csv,2020-01-15,1,2020,Wednesday,Winter,False
6.31,64.2,34.2,48.3,34.2,AQRJanuary2020.csv,2020-01-16,1,2020,Thursday,Winter,False
6.21,68.3,33.5,44.6,46.8,AQRJanuary2020.csv,2020-01-17,1,2020,Friday,Winter,False
6.5,74.3,32.6,45.8,42.3,AQRJanuary2020.csv,2020-01-18,1,2020,Saturday,Winter,True
6.58,78.6,30.82,52.4,48.2,AQRJanuary2020.csv,2020-01-19,1,2020,Sunday,Winter,True
7.07,81.33,31.63,67.75,59.8,AQRJanuary2020.csv,2020-01-20,1,2020,Monday,Winter,False
8.63,51.0,31.64,66.03,38.63,AQRJanuary2020.csv,2020-01-21,1,2020,Tuesday,Winter,False
10.4,49.33,31.42,65.09,34.7,AQRJanuary2020.csv,2020-01-22,1,2020,Wednesday,Winter,False
7.7,45.7,34.71,62.93,48.16,AQRJanuary2020.csv,2020-01-23,1,2020,Thursday,Winter,False
6.86,52.8,34.5,55.34,41.27,AQRJanuary2020.csv,2020-01-24,1,2020,Friday,Winter,False
6.83,64.3,19.21,34.4,18.08,AQRJanuary2020.csv,2020-01-25,1,2020,Saturday,Winter,True
6.9,70.3,22.3,37.6,85.54,AQRJanuary2020.csv,2020-01-26,1,2020,Sunday,Winter,True
6.97,83.6,24.06,44.1,62.24,AQRJanuary2020.csv,2020-01-27,1,2020,Monday,Winter,False
7.1,97.0,25.32,47.32,31.63,AQRJanuary2020.csv,2020-01-28,1,2020,Tuesday,Winter,False
11.7,64.0,21.16,37.01,40.26,AQRJanuary2020.csv,2020-01-29,1,2020,Wednesday,Winter,False
12.6,49.66,23.16,42.2,53.02,AQRJanuary2020.csv,2020-01-30,1,2020,Thursday,Winter,False
13.76,54.4,22.23,32.57,64.66,AQRJanuary2020.csv,2020-01-31,1,2020,Friday,Winter,False
13.45,33.4,27.36,35.6,58.0,AQRFebruary2020.csv,2020-02-01,2,2020,Saturday,Winter,True
13.7,32.3,26.03,34.21,65.73,AQRFebruary2020.csv,2020-02-02,2,2020,Sunday,Winter,True
13.43,50.33,27.58,33.9,79.36,AQRFebruary2020.csv,2020-02-03,2,2020,Monday,Winter,False
13.51,46.1,26.3,32.7,77.0,AQRFebruary2020.csv,2020-02-04,2,2020,Tuesday,Winter,False
13.8,41.33,23.51,31.13,65.06,AQRFebruary2020.csv,2020-02-05,2,2020,Wednesday,Winter,False
